COMMAND     PID USER   FD      TYPE             DEVICE SIZE/OFF   NODE NAME
tuic-serv 11653 root  958u     IPv4             419695      0t0    TCP jp-n01.internal.cloudapp.net:56848->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  959u     IPv4             419777      0t0    TCP jp-n01.internal.cloudapp.net:38536->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  960u     IPv4             436102      0t0    TCP jp-n01.internal.cloudapp.net:52410->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  961u     IPv4             419862      0t0    TCP jp-n01.internal.cloudapp.net:51968->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  962u     IPv4             425343      0t0    TCP jp-n01.internal.cloudapp.net:45662->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  963u     IPv4             420361      0t0    TCP jp-n01.internal.cloudapp.net:42302->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  964u     IPv4             427909      0t0    TCP jp-n01.internal.cloudapp.net:54782->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  965u     IPv4             427238      0t0    TCP jp-n01.internal.cloudapp.net:50938->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  966u     IPv4             420721      0t0    TCP jp-n01.internal.cloudapp.net:43986->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  967u     IPv4             422098      0t0    TCP jp-n01.internal.cloudapp.net:47760->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  968u     IPv4             445035      0t0    TCP jp-n01.internal.cloudapp.net:42996->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  969u     IPv4             466959      0t0    TCP jp-n01.internal.cloudapp.net:50746->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  970u     IPv4             420786      0t0    TCP jp-n01.internal.cloudapp.net:45796->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  971u     IPv4             421577      0t0    TCP jp-n01.internal.cloudapp.net:50220->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  972u     IPv4             421818      0t0    TCP jp-n01.internal.cloudapp.net:50178->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  973u     IPv4             439772      0t0    TCP jp-n01.internal.cloudapp.net:52714->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  974u     IPv4             420933      0t0    TCP jp-n01.internal.cloudapp.net:59916->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  975u     IPv4             421870      0t0    TCP jp-n01.internal.cloudapp.net:47180->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  976u     IPv4             481118      0t0    TCP jp-n01.internal.cloudapp.net:54896->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  977u     IPv4             413945      0t0    TCP jp-n01.internal.cloudapp.net:33476->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  978u     IPv4             421084      0t0    TCP jp-n01.internal.cloudapp.net:43840->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  979u     IPv4             425455      0t0    TCP jp-n01.internal.cloudapp.net:48028->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  980u     IPv4             443129      0t0    TCP jp-n01.internal.cloudapp.net:59702->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  981u     IPv4             424658      0t0    TCP jp-n01.internal.cloudapp.net:55022->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  982u     IPv4             417069      0t0    TCP jp-n01.internal.cloudapp.net:57328->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  983u     IPv4             424943      0t0    TCP jp-n01.internal.cloudapp.net:53778->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  984u     IPv4             425029      0t0    TCP jp-n01.internal.cloudapp.net:45406->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  985u     IPv4             425049      0t0    TCP jp-n01.internal.cloudapp.net:43548->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  986u     IPv4             425098      0t0    TCP jp-n01.internal.cloudapp.net:34534->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  987u     IPv4             425368      0t0    TCP jp-n01.internal.cloudapp.net:43962->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  988u     IPv4             435880      0t0    TCP jp-n01.internal.cloudapp.net:56704->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  989u     IPv4             465135      0t0    TCP jp-n01.internal.cloudapp.net:46520->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  990u     IPv4             434801      0t0    TCP jp-n01.internal.cloudapp.net:37790->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  991u     IPv4             425210      0t0    TCP jp-n01.internal.cloudapp.net:36074->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  992u     IPv4             425286      0t0    TCP jp-n01.internal.cloudapp.net:56084->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  993u     IPv4             434877      0t0    TCP jp-n01.internal.cloudapp.net:44054->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  994u     IPv4             434963      0t0    TCP jp-n01.internal.cloudapp.net:52722->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  995u     IPv4             432931      0t0    TCP jp-n01.internal.cloudapp.net:60922->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  996u     IPv4             465581      0t0    TCP jp-n01.internal.cloudapp.net:54888->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  997u     IPv4             432883      0t0    TCP jp-n01.internal.cloudapp.net:44976->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  998u     IPv4             426642      0t0    TCP jp-n01.internal.cloudapp.net:54064->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  999u     IPv4             434177      0t0    TCP jp-n01.internal.cloudapp.net:44346->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1000u     IPv4             438063      0t0    TCP jp-n01.internal.cloudapp.net:55700->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1001u     IPv4             435682      0t0    TCP jp-n01.internal.cloudapp.net:57160->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1002u     IPv4             437151      0t0    TCP jp-n01.internal.cloudapp.net:43834->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1003u     IPv4             433025      0t0    TCP jp-n01.internal.cloudapp.net:49736->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1004u     IPv4             435200      0t0    TCP jp-n01.internal.cloudapp.net:48532->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1005u     IPv4             435291      0t0    TCP jp-n01.internal.cloudapp.net:35174->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1006u     IPv4             436585      0t0    TCP jp-n01.internal.cloudapp.net:34156->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1007u     IPv4             436151      0t0    TCP jp-n01.internal.cloudapp.net:39988->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1008u     IPv4             466575      0t0    TCP jp-n01.internal.cloudapp.net:53456->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1009u     IPv4             437413      0t0    TCP jp-n01.internal.cloudapp.net:35056->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1010u     IPv4             437561      0t0    TCP jp-n01.internal.cloudapp.net:56372->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1011u     IPv4             440294      0t0    TCP jp-n01.internal.cloudapp.net:47738->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1012u     IPv4             442542      0t0    TCP jp-n01.internal.cloudapp.net:42370->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1013u     IPv4             441399      0t0    TCP jp-n01.internal.cloudapp.net:45166->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1014u     IPv4             436733      0t0    TCP jp-n01.internal.cloudapp.net:44162->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1015u     IPv4             436664      0t0    TCP jp-n01.internal.cloudapp.net:52196->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1016u     IPv4             435380      0t0    TCP jp-n01.internal.cloudapp.net:38344->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1017u     IPv4             433760      0t0    TCP jp-n01.internal.cloudapp.net:53376->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1018u     IPv4             440687      0t0    TCP jp-n01.internal.cloudapp.net:60230->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1019u     IPv4             437842      0t0    TCP jp-n01.internal.cloudapp.net:39432->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1020u     IPv4             439317      0t0    TCP jp-n01.internal.cloudapp.net:47212->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1021u     IPv4             439418      0t0    TCP jp-n01.internal.cloudapp.net:51118->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1022u     IPv4             439477      0t0    TCP jp-n01.internal.cloudapp.net:52552->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1023u     IPv4             435045      0t0    TCP jp-n01.internal.cloudapp.net:40696->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1024u     IPv4             441414      0t0    TCP jp-n01.internal.cloudapp.net:55636->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1025u     IPv4             446296      0t0    TCP jp-n01.internal.cloudapp.net:35266->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1026u     IPv4             439620      0t0    TCP jp-n01.internal.cloudapp.net:60210->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1027u     IPv4             439691      0t0    TCP jp-n01.internal.cloudapp.net:34860->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1028u     IPv4             450100      0t0    TCP jp-n01.internal.cloudapp.net:40038->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1029u     IPv4             446701      0t0    TCP jp-n01.internal.cloudapp.net:58700->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1030u     IPv4             440758      0t0    TCP jp-n01.internal.cloudapp.net:45440->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1031u     IPv4             440788      0t0    TCP jp-n01.internal.cloudapp.net:57890->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1032u     IPv4             441949      0t0    TCP jp-n01.internal.cloudapp.net:34934->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1033u     IPv4             444581      0t0    TCP jp-n01.internal.cloudapp.net:49106->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1034u     IPv4             442175      0t0    TCP jp-n01.internal.cloudapp.net:42466->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1035u     IPv4             450412      0t0    TCP jp-n01.internal.cloudapp.net:46900->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1036u     IPv4             450166      0t0    TCP jp-n01.internal.cloudapp.net:59114->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1037u     IPv4             450640      0t0    TCP jp-n01.internal.cloudapp.net:32936->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1038u     IPv4             451000      0t0    TCP jp-n01.internal.cloudapp.net:50692->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1039u     IPv4             453429      0t0    TCP jp-n01.internal.cloudapp.net:45290->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1040u     IPv4             441625      0t0    TCP jp-n01.internal.cloudapp.net:40926->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1041u     IPv4             458432      0t0    TCP jp-n01.internal.cloudapp.net:41496->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1042u     IPv4             457839      0t0    TCP jp-n01.internal.cloudapp.net:51246->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1043u     IPv4             456324      0t0    TCP jp-n01.internal.cloudapp.net:44788->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1044u     IPv4             439911      0t0    TCP jp-n01.internal.cloudapp.net:32800->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1045u     IPv4             451653      0t0    TCP jp-n01.internal.cloudapp.net:35326->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1046u     IPv4             450223      0t0    TCP jp-n01.internal.cloudapp.net:33820->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1047u     IPv4             447286      0t0    TCP jp-n01.internal.cloudapp.net:46136->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1048u     IPv4             449696      0t0    TCP jp-n01.internal.cloudapp.net:60360->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1049u     IPv4             446630      0t0    TCP jp-n01.internal.cloudapp.net:44652->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1050u     IPv4             445565      0t0    TCP jp-n01.internal.cloudapp.net:52550->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1051u     IPv4             450265      0t0    TCP jp-n01.internal.cloudapp.net:55166->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root 1052u     IPv4             446787      0t0    TCP jp-n01.internal.cloudapp.net:48360->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
